分类名称,销售日期,正价,品相折扣,清仓,总销量,正价占比,品相折扣占比,清仓占比
水生根茎类,2021-07-21,11.756,5.619,0.6819999999999999,18.057,0.6510494545051781,0.31118125934540625,0.037769286149415736
水生根茎类,2021-07-22,8.25,9.023,0.57,17.843,0.4623661940256683,0.5056885052961946,0.031945300678137084
水生根茎类,2021-07-23,13.844,,,13.844,1.0,,
水生根茎类,2021-07-24,32.222,,,32.222,1.0,,
水生根茎类,2021-07-25,24.134,,,24.134,1.0,,
水生根茎类,2021-07-26,16.444,,,16.444,1.0,,
水生根茎类,2021-07-27,33.891,,,33.891,1.0,,
水生根茎类,2021-07-28,32.418,,,32.418,1.0,,
水生根茎类,2021-07-29,17.107,,,17.107,1.0,,
水生根茎类,2021-07-30,20.72,,,20.72,1.0,,
水生根茎类,2021-07-31,23.282,,,23.282,1.0,,
水生根茎类,2021-08-01,8.926,26.458,0.8440000000000001,36.228,0.24638401236612564,0.73031909020647,0.02329689742740422
水生根茎类,2021-08-02,5.183,16.991,0.7689999999999999,22.942999999999998,0.22590768426099464,0.7405744671577388,0.033517848581266614
水生根茎类,2021-08-03,6.123,20.656,0.77,27.549,0.22225852118044212,0.7497912809902355,0.0279501978293223
水生根茎类,2021-08-04,4.732,17.425,0.46,22.617,0.209223150727329,0.7704381659813415,0.02033868329132953
水生根茎类,2021-08-05,4.024,11.267,0.343,15.634,0.2573877446590764,0.7206728924139695,0.021939362926954076
水生根茎类,2021-08-06,22.376,,,22.376,1.0,,
水生根茎类,2021-08-07,28.627,,,28.627,1.0,,
水生根茎类,2021-08-08,23.912,0.361,,24.273,0.9851275079306224,0.014872492069377498,
水生根茎类,2021-08-09,19.711000000000002,,,19.711000000000002,1.0,,
水生根茎类,2021-08-10,24.532,,,24.532,1.0,,
水生根茎类,2021-08-11,20.738,,,20.738,1.0,,
水生根茎类,2021-08-12,2.6100000000000003,25.926,,28.535999999999998,0.09146341463414635,0.9085365853658537,
水生根茎类,2021-08-13,2.308,35.414,,37.722,0.06118445469487301,0.938815545305127,
水生根茎类,2021-08-14,3.6550000000000002,23.457,,27.112000000000002,0.1348111537326645,0.8651888462673355,
水生根茎类,2021-08-15,8.775,40.284,0.412,49.471,0.17737664490307456,0.8142952436781145,0.008328111418811021
水生根茎类,2021-08-16,9.999,36.518,4.016,50.533,0.19787069835553006,0.7226564819029149,0.07947281974155503
水生根茎类,2021-08-17,11.992,38.883,5.2700000000000005,56.145,0.213589812093686,0.6925460860272509,0.09386410187906315
水生根茎类,2021-08-18,11.666,39.911,2.973,54.55,0.213858845096242,0.731640696608616,0.05450045829514207
水生根茎类,2021-08-19,4.38,21.418,2.771,28.569,0.15331303160768667,0.7496937239665371,0.09699324442577618
水生根茎类,2021-08-20,5.2,19.279,2.811,27.29,0.1905459875412239,0.7064492488090875,0.10300476364968854
水生根茎类,2021-08-21,7.871,28.737,1.084,37.692,0.20882415366656054,0.7624164278892072,0.028759418444232198
水生根茎类,2021-08-22,51.313,,,51.313,1.0,,
水生根茎类,2021-08-23,38.788000000000004,,,38.788000000000004,1.0,,
水生根茎类,2021-08-24,31.616,,,31.616,1.0,,
水生根茎类,2021-08-25,35.363,,,35.363,1.0,,
水生根茎类,2021-08-26,63.126,,,63.126,1.0,,
水生根茎类,2021-08-27,56.396,,,56.396,1.0,,
水生根茎类,2021-08-28,49.574,,,49.574,1.0,,
水生根茎类,2021-08-29,55.375,,,55.375,1.0,,
水生根茎类,2021-08-30,40.953,,,40.953,1.0,,
水生根茎类,2021-08-31,31.335,,,31.335,1.0,,
水生根茎类,2021-09-01,47.449,,,47.449,1.0,,
水生根茎类,2021-09-02,45.638,,,45.638,1.0,,
水生根茎类,2021-09-03,54.834,,,54.834,1.0,,
水生根茎类,2021-09-04,66.409,,,66.409,1.0,,
水生根茎类,2021-09-05,58.946,,,58.946,1.0,,
水生根茎类,2021-09-06,33.471,,,33.471,1.0,,
水生根茎类,2021-09-07,34.142,,,34.142,1.0,,
水生根茎类,2021-09-08,38.571,,,38.571,1.0,,
水生根茎类,2021-09-09,39.028,,,39.028,1.0,,
水生根茎类,2021-09-10,43.851,,,43.851,1.0,,
水生根茎类,2021-09-11,67.532,,,67.532,1.0,,
水生根茎类,2021-09-12,57.208,,,57.208,1.0,,
水生根茎类,2021-09-13,29.937,,,29.937,1.0,,
水生根茎类,2021-09-14,41.431,,,41.431,1.0,,
水生根茎类,2021-09-15,32.841,,,32.841,1.0,,
水生根茎类,2021-09-16,35.964999999999996,,,35.964999999999996,1.0,,
水生根茎类,2021-09-17,31.276,,,31.276,1.0,,
水生根茎类,2021-09-18,34.827,,,34.827,1.0,,
水生根茎类,2021-09-19,93.77,,,93.77,1.0,,
水生根茎类,2021-09-20,94.882,,,94.882,1.0,,
水生根茎类,2021-09-21,94.155,,,94.155,1.0,,
水生根茎类,2021-09-22,30.22,,,30.22,1.0,,
水生根茎类,2021-09-23,19.216,,,19.216,1.0,,
水生根茎类,2021-09-24,23.218,9.096,,32.314,0.7185121000185678,0.2814878999814322,
水生根茎类,2021-09-25,43.444,,,43.444,1.0,,
水生根茎类,2021-09-26,48.868,,,48.868,1.0,,
水生根茎类,2021-09-27,42.395,,,42.395,1.0,,
水生根茎类,2021-09-28,33.697,,,33.697,1.0,,
水生根茎类,2021-09-29,39.563,,,39.563,1.0,,
水生根茎类,2021-09-30,38.451,,,38.451,1.0,,
水生根茎类,2021-10-01,69.809,,,69.809,1.0,,
水生根茎类,2021-10-02,61.246,,,61.246,1.0,,
水生根茎类,2021-10-03,52.697,,,52.697,1.0,,
水生根茎类,2021-10-04,40.08,,,40.08,1.0,,
水生根茎类,2021-10-05,53.813,,,53.813,1.0,,
水生根茎类,2021-10-06,50.852,,,50.852,1.0,,
水生根茎类,2021-10-07,51.57,,,51.57,1.0,,
水生根茎类,2021-10-08,49.695,,,49.695,1.0,,
水生根茎类,2021-10-09,41.198,,,41.198,1.0,,
水生根茎类,2021-10-10,58.704,,,58.704,1.0,,
水生根茎类,2021-10-11,5.668,37.991,1.6920000000000002,45.351,0.12498070604837822,0.8377103040726775,0.03730898987894424
水生根茎类,2021-10-12,2.4050000000000002,25.337,2.2110000000000003,29.953000000000003,0.08029245818448903,0.845891897305779,0.07381564450973191
水生根茎类,2021-10-13,3.141,32.09,1.295,36.526,0.08599353884903903,0.8785522641406122,0.035454197010348784
水生根茎类,2021-10-14,4.758,33.506,,38.264,0.124346644365461,0.8756533556345389,
水生根茎类,2021-10-15,17.992,47.667,,65.659,0.2740218401133127,0.7259781598866872,
水生根茎类,2021-10-16,8.796,46.025,,54.821,0.1604494627971033,0.8395505372028967,
水生根茎类,2021-10-17,10.955,42.305,2.76,56.019999999999996,0.1955551588718315,0.7551767225990718,0.04926811852909675
水生根茎类,2021-10-18,8.414,33.645,2.454,44.513000000000005,0.1890234313571316,0.7558466066093051,0.055129962033563226
水生根茎类,2021-10-19,5.216,33.039,4.483,42.738,0.12204595441995414,0.7730591043099818,0.1048949412700641
水生根茎类,2021-10-20,14.309,26.238,0.701,41.248,0.34690166795965865,0.6361035686578743,0.01699476338246703
水生根茎类,2021-10-21,3.186,38.555,5.1690000000000005,46.91,0.06791728842464294,0.8218929865700277,0.11018972500532938
水生根茎类,2021-10-22,4.197,38.543,2.575,45.315000000000005,0.09261833829857662,0.8505572106366545,0.05682445106476884
水生根茎类,2021-10-23,11.957,48.265,1.052,61.274,0.19513986356366486,0.7876913535920619,0.017168782844273266
水生根茎类,2021-10-24,4.698,43.219,,47.917,0.09804453534236283,0.9019554646576372,
水生根茎类,2021-10-25,5.343,27.774,0.579,33.696000000000005,0.1585648148148148,0.8242521367521367,0.01718304843304843
水生根茎类,2021-10-26,2.352,34.864,,37.215999999999994,0.06319862424763543,0.9368013757523647,
水生根茎类,2021-10-27,2.4690000000000003,31.33,2.362,36.161,0.06827797903819031,0.8664030308896324,0.0653189900721772
水生根茎类,2021-10-28,4.604,31.958000000000002,1.387,37.949000000000005,0.1213207199135682,0.8421302274104718,0.036549052675959835
水生根茎类,2021-10-29,4.406,31.965,3.674,40.045,0.1100262205019353,0.7982269946310401,0.09174678486702459
水生根茎类,2021-10-30,6.781,52.441,0.534,59.756,0.11347814445411339,0.8775855144253297,0.008936341120556931
水生根茎类,2021-10-31,7.4239999999999995,48.537,,55.961,0.1326638194456854,0.8673361805543146,
水生根茎类,2021-11-01,6.082,35.78,2.454,44.316,0.13724162830580378,0.8073833378463761,0.0553750338478202
水生根茎类,2021-11-02,2.561,36.356,0.976,39.893,0.06419672624269922,0.9113378286917505,0.024465445065550345
水生根茎类,2021-11-03,4.634,31.922,3.3850000000000002,39.940999999999995,0.11602113116847353,0.7992288625722942,0.08475000625923239
水生根茎类,2021-11-04,8.215,25.675,8.475999999999999,42.366,0.19390549025161685,0.6060284190152481,0.20006609073313505
水生根茎类,2021-11-05,5.732,51.82,1.144,58.696,0.0976557175957476,0.8828540275316887,0.019490254872563718
水生根茎类,2021-11-06,5.919,57.337,0.671,63.927,0.09258998545215635,0.8969136671515948,0.010496347396248848
水生根茎类,2021-11-07,5.102,59.52,,64.622,0.07895144068583455,0.9210485593141655,
水生根茎类,2021-11-08,6.766,50.536,1.509,58.811,0.11504650490554488,0.8592950298413562,0.025658465253098908
水生根茎类,2021-11-09,6.047000000000001,35.86,1.71,43.617,0.1386386042139533,0.8221564986129262,0.039204897173120576
水生根茎类,2021-11-10,4.3580000000000005,44.875,0.618,49.851000000000006,0.08742051312912479,0.9001825439810635,0.012396942889811637
水生根茎类,2021-11-11,35.903,,,35.903,1.0,,
水生根茎类,2021-11-12,50.696,,,50.696,1.0,,
水生根茎类,2021-11-13,55.708,,,55.708,1.0,,
水生根茎类,2021-11-14,53.547,,,53.547,1.0,,
水生根茎类,2021-11-15,28.879,,,28.879,1.0,,
水生根茎类,2021-11-16,19.63,,,19.63,1.0,,
水生根茎类,2021-11-17,34.26,,,34.26,1.0,,
水生根茎类,2021-11-18,21.426,,,21.426,1.0,,
水生根茎类,2021-11-19,28.706,,,28.706,1.0,,
水生根茎类,2021-11-20,55.584,,,55.584,1.0,,
水生根茎类,2021-11-21,7.775,39.816,,47.591,0.16337122565190898,0.836628774348091,
水生根茎类,2021-11-22,5.132,26.022,1.596,32.75,0.15670229007633588,0.7945648854961832,0.04873282442748092
水生根茎类,2021-11-23,3.7600000000000002,27.643,,31.403000000000002,0.11973378339649078,0.8802662166035092,
水生根茎类,2021-11-24,11.231,20.676,1.408,33.315,0.3371154134774126,0.6206213417379559,0.042263244784631546
水生根茎类,2021-11-25,8.789,21.51,,30.299,0.29007558005214695,0.7099244199478532,
水生根茎类,2021-11-26,6.906,32.805,1.523,41.234,0.1674831449774458,0.7955813163893873,0.0369355386331668
水生根茎类,2021-11-27,7.344,50.733000000000004,0.603,58.68000000000001,0.12515337423312883,0.8645705521472392,0.0102760736196319
水生根茎类,2021-11-28,8.369,40.803,0.374,49.546,0.16891373672950388,0.823537722520486,0.007548540750010092
水生根茎类,2021-11-29,5.896,22.717,1.307,29.919999999999998,0.1970588235294118,0.7592580213903743,0.043683155080213906
水生根茎类,2021-11-30,4.593,22.773,3.003,30.369,0.15123975106193815,0.749876518818532,0.09888373011952979
水生根茎类,2021-12-01,30.015,,,30.015,1.0,,
水生根茎类,2021-12-02,25.404,,,25.404,1.0,,
水生根茎类,2021-12-03,18.925,,,18.925,1.0,,
水生根茎类,2021-12-04,62.259,,,62.259,1.0,,
水生根茎类,2021-12-05,50.994,,,50.994,1.0,,
水生根茎类,2021-12-06,12.844,,,12.844,1.0,,
水生根茎类,2021-12-07,31.831,,,31.831,1.0,,
水生根茎类,2021-12-08,25.319,,,25.319,1.0,,
水生根茎类,2021-12-09,25.262,,,25.262,1.0,,
水生根茎类,2021-12-10,32.792,,,32.792,1.0,,
水生根茎类,2021-12-11,85.882,32.233,6.125,124.24000000000001,0.6912588538312943,0.259441403734707,0.049299742433998706
水生根茎类,2021-12-12,56.884,4.045,0.269,61.198,0.9295075002451061,0.06609693127226379,0.004395568482630152
水生根茎类,2021-12-13,21.631,0.201,,21.832,0.9907933308904361,0.009206669109563944,
水生根茎类,2021-12-14,29.013,4.162,,33.175000000000004,0.8745440844009043,0.1254559155990957,
水生根茎类,2021-12-15,0.487,2.115,,2.6020000000000003,0.18716372021521904,0.8128362797847809,
水生根茎类,2021-12-16,39.569,,,39.569,1.0,,
水生根茎类,2021-12-17,40.153999999999996,,,40.153999999999996,1.0,,
水生根茎类,2021-12-18,70.551,,,70.551,1.0,,
水生根茎类,2021-12-19,55.293,11.897,,67.19,0.8229349605596071,0.17706503944039292,
水生根茎类,2021-12-20,38.283,,,38.283,1.0,,
水生根茎类,2021-12-21,48.369,,,48.369,1.0,,
水生根茎类,2021-12-22,31.469,,,31.469,1.0,,
水生根茎类,2021-12-23,30.021,,,30.021,1.0,,
水生根茎类,2021-12-24,35.441,,,35.441,1.0,,
水生根茎类,2021-12-25,66.839,,,66.839,1.0,,
水生根茎类,2021-12-26,95.584,,,95.584,1.0,,
水生根茎类,2021-12-27,42.155,,,42.155,1.0,,
水生根茎类,2021-12-28,35.054,,,35.054,1.0,,
水生根茎类,2021-12-29,34.882,,,34.882,1.0,,
水生根茎类,2021-12-30,37.37,,,37.37,1.0,,
水生根茎类,2021-12-31,60.713,,,60.713,1.0,,
水生根茎类,2022-01-01,82.658,,,82.658,1.0,,
水生根茎类,2022-01-02,27.438,,,27.438,1.0,,
水生根茎类,2022-01-03,59.009,,,59.009,1.0,,
水生根茎类,2022-01-04,46.598,,,46.598,1.0,,
水生根茎类,2022-01-05,34.15,,,34.15,1.0,,
水生根茎类,2022-01-06,34.198,,,34.198,1.0,,
水生根茎类,2022-01-07,46.045,,,46.045,1.0,,
水生根茎类,2022-01-08,60.006,,,60.006,1.0,,
水生根茎类,2022-01-09,59.741,,,59.741,1.0,,
水生根茎类,2022-01-10,56.153,,,56.153,1.0,,
水生根茎类,2022-01-11,29.824,,,29.824,1.0,,
水生根茎类,2022-01-12,41.626,,,41.626,1.0,,
水生根茎类,2022-01-13,22.185,,,22.185,1.0,,
水生根茎类,2022-01-14,48.285,,,48.285,1.0,,
水生根茎类,2022-01-15,56.825,,,56.825,1.0,,
水生根茎类,2022-01-16,52.794,,,52.794,1.0,,
水生根茎类,2022-01-17,42.312,,,42.312,1.0,,
水生根茎类,2022-01-18,32.418,,,32.418,1.0,,
水生根茎类,2022-01-19,50.389,,,50.389,1.0,,
水生根茎类,2022-01-20,55.56,,,55.56,1.0,,
水生根茎类,2022-01-21,58.294,,,58.294,1.0,,
水生根茎类,2022-01-22,64.682,,,64.682,1.0,,
水生根茎类,2022-01-23,68.285,,,68.285,1.0,,
水生根茎类,2022-01-24,38.076,,,38.076,1.0,,
水生根茎类,2022-01-25,70.849,,,70.849,1.0,,
水生根茎类,2022-01-26,64.858,,,64.858,1.0,,
水生根茎类,2022-01-27,95.025,,,95.025,1.0,,
水生根茎类,2022-01-28,157.934,31.0,9.0,197.934,0.797912435458284,0.15661786251982984,0.045469702021886084
水生根茎类,2022-01-29,200.905,,,200.905,1.0,,
水生根茎类,2022-01-30,234.678,,,234.678,1.0,,
水生根茎类,2022-02-01,38.25,,,38.25,1.0,,
水生根茎类,2022-02-02,37.868,,,37.868,1.0,,
水生根茎类,2022-02-03,7.01,,,7.01,1.0,,
水生根茎类,2022-02-04,55.923,,,55.923,1.0,,
水生根茎类,2022-02-05,2.2030000000000003,,,2.2030000000000003,1.0,,
水生根茎类,2022-02-06,66.88,,,66.88,1.0,,
水生根茎类,2022-02-07,41.735,,,41.735,1.0,,
水生根茎类,2022-02-08,29.778,,,29.778,1.0,,
水生根茎类,2022-02-09,30.194,,,30.194,1.0,,
水生根茎类,2022-02-10,29.54,,,29.54,1.0,,
水生根茎类,2022-02-11,38.286,,,38.286,1.0,,
水生根茎类,2022-02-12,58.417,,,58.417,1.0,,
水生根茎类,2022-02-13,38.757,,,38.757,1.0,,
水生根茎类,2022-02-14,24.829,,,24.829,1.0,,
水生根茎类,2022-02-15,50.087,,,50.087,1.0,,
水生根茎类,2022-02-16,25.240000000000002,,,25.240000000000002,1.0,,
水生根茎类,2022-02-17,38.54,,,38.54,1.0,,
水生根茎类,2022-02-18,34.695,,,34.695,1.0,,
水生根茎类,2022-02-19,38.763,,,38.763,1.0,,
水生根茎类,2022-02-20,35.58,,,35.58,1.0,,
水生根茎类,2022-02-21,26.034,,,26.034,1.0,,
水生根茎类,2022-02-22,25.201,,,25.201,1.0,,
水生根茎类,2022-02-23,17.076,,,17.076,1.0,,
水生根茎类,2022-02-24,19.778,,,19.778,1.0,,
水生根茎类,2022-02-25,43.644,,,43.644,1.0,,
水生根茎类,2022-02-26,40.831,,,40.831,1.0,,
水生根茎类,2022-02-27,33.609,,,33.609,1.0,,
水生根茎类,2022-02-28,29.583,,,29.583,1.0,,
水生根茎类,2022-03-01,5.051,,,5.051,1.0,,
水生根茎类,2022-03-02,23.171,,,23.171,1.0,,
水生根茎类,2022-03-03,27.705000000000002,,,27.705000000000002,1.0,,
水生根茎类,2022-03-04,21.276,,,21.276,1.0,,
水生根茎类,2022-03-05,44.23,,,44.23,1.0,,
水生根茎类,2022-03-06,47.119,,,47.119,1.0,,
水生根茎类,2022-03-07,24.482,,,24.482,1.0,,
水生根茎类,2022-03-08,6.754,,,6.754,1.0,,
水生根茎类,2022-03-09,17.2,,,17.2,1.0,,
水生根茎类,2022-03-10,16.626,,,16.626,1.0,,
水生根茎类,2022-03-11,29.63,,,29.63,1.0,,
水生根茎类,2022-03-12,37.329,,,37.329,1.0,,
水生根茎类,2022-03-13,28.204,,,28.204,1.0,,
水生根茎类,2022-03-14,15.345,,,15.345,1.0,,
水生根茎类,2022-03-15,15.026,,,15.026,1.0,,
水生根茎类,2022-03-16,16.886,,,16.886,1.0,,
水生根茎类,2022-03-17,30.851,,,30.851,1.0,,
水生根茎类,2022-03-18,26.993000000000002,,1.681,28.674000000000003,0.9413754620910929,,0.058624537908907016
水生根茎类,2022-03-19,45.815,,,45.815,1.0,,
水生根茎类,2022-03-20,43.592,,,43.592,1.0,,
水生根茎类,2022-03-21,25.391,,,25.391,1.0,,
水生根茎类,2022-03-22,27.306,,,27.306,1.0,,
水生根茎类,2022-03-23,14.86,,0.395,15.254999999999999,0.9741068502130449,,0.0258931497869551
水生根茎类,2022-03-24,16.899,,,16.899,1.0,,
水生根茎类,2022-03-25,42.983000000000004,,0.238,43.221000000000004,0.9944934175516531,,0.005506582448346868
水生根茎类,2022-03-26,42.87,,0.357,43.227,0.9917412728156014,,0.00825872718439864
水生根茎类,2022-03-27,41.214,,,41.214,1.0,,
水生根茎类,2022-03-28,19.777,,,19.777,1.0,,
水生根茎类,2022-03-29,18.253,,0.288,18.541,0.9844668572353164,,0.015533142764683672
水生根茎类,2022-03-30,27.389,,,27.389,1.0,,
水生根茎类,2022-03-31,30.993,,,30.993,1.0,,
水生根茎类,2022-04-01,25.437,,,25.437,1.0,,
水生根茎类,2022-04-02,34.452,,,34.452,1.0,,
水生根茎类,2022-04-03,42.309,,0.689,42.998,0.983975998883669,,0.016024001116330993
水生根茎类,2022-04-04,31.759,,,31.759,1.0,,
水生根茎类,2022-04-05,21.71,,,21.71,1.0,,
水生根茎类,2022-04-06,4.74,0.608,0.507,5.8549999999999995,0.8095644748078566,0.10384286934244236,0.08659265584970112
水生根茎类,2022-04-07,6.533,,,6.533,1.0,,
水生根茎类,2022-04-08,6.366,,,6.366,1.0,,
水生根茎类,2022-04-09,11.218,,,11.218,1.0,,
水生根茎类,2022-04-10,18.379,,,18.379,1.0,,
水生根茎类,2022-04-11,1.03,,,1.03,1.0,,
水生根茎类,2022-04-12,7.538,,,7.538,1.0,,
水生根茎类,2022-04-13,4.61,,,4.61,1.0,,
水生根茎类,2022-04-14,6.495,,,6.495,1.0,,
水生根茎类,2022-04-15,14.18,,,14.18,1.0,,
水生根茎类,2022-04-16,15.042,,,15.042,1.0,,
水生根茎类,2022-04-17,9.701,,,9.701,1.0,,
水生根茎类,2022-04-18,3.024,,,3.024,1.0,,
水生根茎类,2022-04-19,4.83,,0.276,5.106,0.9459459459459459,,0.05405405405405406
水生根茎类,2022-04-20,2.772,,,2.772,1.0,,
水生根茎类,2022-04-21,3.552,,,3.552,1.0,,
水生根茎类,2022-04-22,7.417,,,7.417,1.0,,
水生根茎类,2022-04-23,9.058,,0.709,9.767,0.927408620866182,,0.07259137913381795
水生根茎类,2022-04-24,4.52,,,4.52,1.0,,
水生根茎类,2022-04-25,4.202,,,4.202,1.0,,
水生根茎类,2022-04-26,3.896,0.282,0.727,4.905,0.7942915392456676,0.057492354740061154,0.14821610601427115
水生根茎类,2022-04-27,1.451,,0.947,2.398,0.6050875729774813,,0.3949124270225187
水生根茎类,2022-04-28,2.1390000000000002,,,2.1390000000000002,1.0,,
水生根茎类,2022-04-29,7.1499999999999995,,,7.1499999999999995,1.0,,
水生根茎类,2022-04-30,9.22,,,9.22,1.0,,
水生根茎类,2022-05-01,10.863,,,10.863,1.0,,
水生根茎类,2022-05-02,8.503,,,8.503,1.0,,
水生根茎类,2022-05-03,2.8680000000000003,,,2.8680000000000003,1.0,,
水生根茎类,2022-05-04,6.398,,,6.398,1.0,,
水生根茎类,2022-05-05,1.193,,,1.193,1.0,,
水生根茎类,2022-05-06,3.42,,,3.42,1.0,,
水生根茎类,2022-05-07,4.66,,,4.66,1.0,,
水生根茎类,2022-05-08,4.476,,,4.476,1.0,,
水生根茎类,2022-05-09,3.5380000000000003,,,3.5380000000000003,1.0,,
水生根茎类,2022-05-10,5.181,,,5.181,1.0,,
水生根茎类,2022-05-11,2.043,,,2.043,1.0,,
水生根茎类,2022-05-12,5.134,,,5.134,1.0,,
水生根茎类,2022-05-13,2.7920000000000003,,,2.7920000000000003,1.0,,
水生根茎类,2022-05-14,11.341,,,11.341,1.0,,
水生根茎类,2022-05-15,6.072,,,6.072,1.0,,
水生根茎类,2022-05-16,4.6370000000000005,,,4.6370000000000005,1.0,,
水生根茎类,2022-05-17,1.853,,,1.853,1.0,,
水生根茎类,2022-05-18,0.9259999999999999,,,0.9259999999999999,1.0,,
水生根茎类,2022-05-19,3.425,,,3.425,1.0,,
水生根茎类,2022-05-20,3.575,,,3.575,1.0,,
水生根茎类,2022-05-21,4.691,,,4.691,1.0,,
水生根茎类,2022-05-22,4.885,,,4.885,1.0,,
水生根茎类,2022-05-23,4.437,,,4.437,1.0,,
水生根茎类,2022-05-24,3.3609999999999998,,,3.3609999999999998,1.0,,
水生根茎类,2022-05-25,4.619,,,4.619,1.0,,
水生根茎类,2022-05-26,4.438,,,4.438,1.0,,
水生根茎类,2022-05-27,8.858,,,8.858,1.0,,
水生根茎类,2022-05-28,8.906,,,8.906,1.0,,
水生根茎类,2022-05-29,7.4399999999999995,,,7.4399999999999995,1.0,,
水生根茎类,2022-05-30,6.684,,,6.684,1.0,,
水生根茎类,2022-05-31,6.611,,,6.611,1.0,,
水生根茎类,2022-06-01,5.084,,,5.084,1.0,,
